1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.04,1.04,1.13,-0.00,2.64
1.20,1.20,1.43,-0.00,2.64
6.97,6.97,5.89,-0.00,5.57
22.55,22.55,19.46,6.21,15.64
46.06,46.06,36.41,17.17,29.82
50.19,50.19,25.94,22.18,44.22
64.80,64.80,20.11,22.85,61.37
74.95,74.95,21.37,26.82,73.47
76.12,76.12,15.87,21.70,74.87
73.66,73.66,14.03,19.11,74.75
73.01,73.01,16.23,17.89,74.15
71.93,71.93,20.60,19.60,72.65
71.88,71.88,23.14,21.91,71.12
71.74,71.74,21.07,22.95,72.41
71.25,71.25,19.93,19.51,73.85
72.13,72.13,22.55,24.24,73.39
71.42,71.42,21.61,24.55,73.95
70.80,70.80,20.52,26.04,74.34
71.84,71.84,21.83,26.44,77.23
72.56,72.56,19.86,25.63,76.98
73.95,73.95,24.01,25.93,77.02
72.75,72.75,17.68,23.40,76.37
72.19,72.19,20.95,27.13,74.81
69.81,69.81,19.85,20.06,72.13
70.76,70.76,19.49,18.93,74.48
71.13,71.13,20.13,20.03,73.18
73.74,73.74,19.57,23.66,75.46
73.14,73.14,19.16,20.08,76.93
73.18,73.18,17.04,17.26,75.93
73.89,73.89,19.05,21.86,76.16
71.08,71.08,17.19,20.81,74.48
70.73,70.73,16.28,21.72,75.30
71.02,71.02,19.16,18.23,73.79
74.40,74.40,16.63,19.99,75.15
72.49,72.49,16.43,18.77,73.40
71.95,71.95,15.25,19.42,73.65
73.65,73.65,16.97,22.46,73.50
70.87,70.87,17.59,20.93,70.32
72.81,72.81,19.85,17.06,73.94
72.75,72.75,21.15,25.50,73.89
72.45,72.45,20.01,23.40,73.59
69.06,69.06,21.83,21.18,73.48
71.74,71.74,22.84,23.18,74.31
73.29,73.29,21.01,21.40,72.52
72.75,72.75,20.57,19.19,75.42
